kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
ATAP;PT Trimitra Prawara Goldland Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;79585805082.0;10240806157.0;89826611239.0;37800355741.0;4499077817.0;42299433558.0;12500000000.0;0;0;47527177681.0;47527177681.0;89826611239.0;30662890036.0;19745550513.0;19746125933.0;19746125933.0;19745550513.0;0
ATIC;PT Anabatic Technologies Tbk;9. Trade, Services & Investment;97. Computer And Services;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;3263951415736.0;1546133722921.0;4810085138657.0;2980247796495.0;895457680875.0;3875705477370.0;231536135500.0;0;568208840748.0;802124350539.0;934379661287.0;4810085138657.0;888534059095.0;65534429370.0;68099374880.0;14345141227.0;11832473025.0;53701956345.0
AUTO;Astra Otoparts Tbk;4. Miscellaneous Industry;42. Automotive And Components;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;5544549.0;10471160.0;16015709.0;3438999.0;926176.0;4365175.0;481973.0;0;2914054.0;10580610.0;11650534.0;16015709.0;2188244.0;816971.0;730113.0;659146.0;739672.0;77299.0
AYLS;PT Agro Yasa Lestari Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14095.0;Satuan Penuh / Full Amount;46668447213.0;12747180090.0;59415627303.0;27259007941.0;980983500.0;28239991441.0;19136000000.0;0;10600000000.0;31175635862.0;31175635862.0;59415627303.0;7830795530.0;463767838.0;497018338.0;497018338.0;463767838.0;0
BABP;PT Bank MNC Internasional Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;10607879.0;0;0;9048429.0;2355918.0;0;-2552.0;1559450.0;1559450.0;0;0;20433.0;37321.0;37321.0;20433.0;0
BACA;PT Bank Capital Indonesia Tbk;8. Finance;81. Bank;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;18959622.0;0;0;17421982.0;707014.0;0;8472.00.00;1537640.0;1537640.0;0;0;15884.0;52676.0;52676.0;15884.0;0
BAFI;PT Bussan Auto Finance;8. Finance;82. Financial Institution;Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Ribuan / In Thousand;0;0;12642176491.0;0;0;10755429702.0;353571000.0;00.00;235858000.0;1886746789.0;1886746789.0;12642176491.0;0;294274720.0;225670109.0;225670109.0;294274720.0;00.00
BAJA;Saranacentral Bajatama Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;636445607431.0;200425166570.0;836870774001.0;748332823419.0;14350756866.0;762683580285.0;180000000000.0;0;57658931667.0;74187193716.0;74187193716.0;836870774001.0;25284317786.0;1112983748.0;-2334154897.0;-2334154897.0;1112983748.0;0
BALI;PT Bali Towerindo Sentra Tbk.;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;355757344382.0;3791931978371.0;4147689322753.0;1091568985440.0;1157803880867.0;2249372866307.0;78691850000.0;0;159999203328.0;1898362544823.0;1898316456446.0;4147689322753.0;336678262346.0;46024437201.0;104040026456.0;104038393836.0;46022823146.0;1614055.0
BANK;PT Bank Net Indonesia Syariah Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;715623.0;0;0;119906.0;819307.0;0;0;595717.0;595717.0;0;0;77304.0;65454.0;65454.0;77304.0;0
BAPA;Bekasi Asri Pemula Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;106498735012.0;36637701705.0;143136436717.0;4280173029.0;3245875747.0;7526048776.0;66178452000.0;0;-3502098555.0;135597121828.0;135610387941.0;143136436717.0;14646022804.0;4956230815.0;3784922625.0;3784922625.0;4956230815.0;0
BAPI;PT Bhakti Agung Propertindo Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;00.00;Satuan Penuh / Full Amount;604515734202.0;14470523.0;604530204725.0;45854236775.0;127476858037.0;173331094812.0;279587000000.0;0;160227060364.0;431199109913.0;431199109913.0;604530204725.0;0;-1819601918.0;-1828009305.0;-1828009305.0;-1819601918.0;0
BATA;Sepatu Bata Tbk;4. Miscellaneous Industry;44. Footwear;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;544652375.0;318494179.0;863146554.0;164585862.0;45309366.0;209895228.0;13000000.0;0;0;653251326.0;653251326.0;863146554.0;428578064.0;23441338.0;27844967.0;27844967.0;23441338.0;0
BAYU;Bayu Buana Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;656811341115.0;158383742517.0;815195083632.0;346446117185.0;30928240452.0;377374357637.0;176610390000.0;0;0;433729355552.0;437820725995.0;815195083632.0;165752232762.0;47449047778.0;-10036783522.0;-9727432365.0;47738579015.0;-289531237.0
BBCA;PT Bank Central Asia Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;918989312.0;0;0;740067127.0;1540938.0;0;5548977.0;174042931.0;174143156.0;0;0;28569974.0;31138261.0;31131779.0;28565053.0;4921.00.00
BBHI;PT Bank Harda Internasional Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;2527173168770.0;0;0;2227407291122.0;418443179500.0;0;30292149898.0;299765877648.0;299765877648.0;0;0;-36549663189.0;-36245902608.0;-36245902608.0;-36549663189.0;0
BBIA;PT Bank UOB Indonesia;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;105661472.0;0;0;93386895.0;2388471.0;0;2106818.0;12274577.0;12274577.0;0;0;666291.0;897908.0;897908.0;666291.0;0
BBKP;Bank Bukopin Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;100264248.0;0;0;91358763.0;1376437.0;0;2923938.0;8883021.0;8905485.0;0;0;216749.0;311048.0;310605.0;216324.0;425.00.00
BBLD;Buana Finance Tbk;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;5051402.0;0;0;3843919.0;411449.0;0;457.00.00;1207483.0;1207483.0;5051402.0;0;59269.0;53468.0;53468.0;59269.0;0
BBMD;PT Bank Mestika Dharma Tbk.;8. Finance;81. Bank;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Satuan Penuh / Full Amount;0;0;12900218775263.0;0;0;9419749653807.0;818018000000.0;00.00;00.00;3480469121456.0;3480469121456.0;0;0;247573726183.0;392934528570.0;392934528570.0;247573726183.0;00.00
BBNI;PT Bank Negara Indonesia (Persero) Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;845605208.0;0;0;688489442.0;9054807.0;0;14568468.0;122515579.0;125003948.0;0;0;15508583.0;18383939.0;18192475.0;15384476.0;124107.0
BBRI;PT Bank Rakyat Indonesia (Persero) Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;1416758840.0;0;0;1183155670.0;6167291.0;0;2900994.0;206323433.0;208784336.0;0;0;34413825.0;39498597.0;39403628.0;34372609.0;41216.0
BBRM;Pelayaran Nasional Bina Buana Raya Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;7538173.0;69960704.0;77498877.0;8110938.0;51153336.0;59264274.0;54270862.0;0;33628332.0;18234603.0;18234603.0;77498877.0;27985.0;-4482902.0;-4480634.0;-4480634.0;-4482902.0;0
BBSI;PT Bank Bisnis Internasional Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;953737479075.0;0;0;452297420963.0;223700000000.0;0;250000000.0;501440058112.0;501440058112.0;0;0;22261801330.0;49247138435.0;49247138435.0;22261801330.0;0
BBSS;PT Bumi Benowo Sukses Sejahtera Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;84327185157.0;23035025000.0;107362210157.0;4503358863.0;57674101.0;4561032964.0;70000000000.0;0;29004000000.0;102801177193.0;102801177193.0;107362210157.0;6909523889.0;4532193732.0;4639501165.0;4639501165.0;4532193732.0;0
BBTN;PT Bank Tabungan Negara (Persero) Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;311776828.0;0;0;269451682.0;5295000.0;0;2054454.0;23836195.0;23836195.0;0;0;209263.0;557332.0;557332.0;209263.0;0
BBYB;PT Bank Neo Commerce Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;5123734649117.0;0;0;4177951053821.0;616178210100.0;0;251914965112.0;945783595296.0;945783595296.0;0;0;16002797471.0;19086163995.0;19086163995.0;16002797471.0;0
BCAF;PT BCA Finance;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;10873175.0;0;0;4848754.0;1000000.0;0;0;6024421.0;6024421.0;10873175.0;0;1712750.0;1727168.0;1727168.0;1712750.0;0
BCAP;MNC Kapital Indonesia Tbk;8. Finance;89. Others - Finance;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;18385005.0;0;0;12839026.0;3890637.0;0;1150730.0;4915204.0;5545979.0;18385005.0;2727804.0;56482.0;93737.0;75105.0;46787.0;9695.00.00
BCIC;PT Bank JTrust Indonesia Tbk.;8. Finance;81. Bank;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;17311597.0;0;0;15637771.0;12223149.0;0;178765.0;1673826.0;1673826.0;0;0;49495.0;216798.0;216798.0;49495.0;0
BCIP;Bumi Citra Permai Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;391674006298.0;475391419154.0;867065425452.0;283080536191.0;150449955614.0;433530491805.0;142991552500.0;0;5289006517.0;424922531384.0;433534933647.0;867065425452.0;65285704215.0;23201520208.0;23165511249.0;22093506849.0;22126695013.0;1074825195.0
BCOM;PT Bank Commonwealth;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;21828948.0;0;0;17692323.0;3819667.0;0;25097.0;4136625.0;4136625.0;0;0;16553.0;37318.0;37318.0;16553.0;0
BDKI;BPD DKI Jakarta (Bank DKI);8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;55600923.0;0;0;46308517.0;4431159.0;0;0;9292406.0;9292406.0;0;0;817239.0;946067.0;946067.0;817239.0;0
BDMN;PT Bank Danamon Indonesia Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;193533970.0;0;0;148116943.0;5995577.0;0;7985971.0;44937166.0;45417027.0;0;0;4240671.0;4330487.0;4175170.0;4073453.0;167218.0
BEBS;PT Berkah Beton Sadaya Tbk;3. Basic Industry And Chemicals;31. Cement;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;335190575582.0;35436361129.0;370626936711.0;332572536551.0;12833164669.0;345405701220.0;25000000000.0;0;0;25221235491.0;25221235491.0;370626936711.0;2761060314.0;221235491.0;221235491.0;221235491.0;221235491.0;0
BEEF;PT Estika Tata Tiara Tbk.;1. Agriculture;13. Animal Husbandry;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;426133519053.0;479687511686.0;905821030739.0;345981289121.0;190701928680.0;536683217801.0;188431256500.0;0;95380775790.0;365263976817.0;369137812938.0;905821030739.0;0;35224933047.0;35693387458.0;34100397849.0;33639136295.0;1585796752.0
BEKS;PT Bank Pembangunan Daerah Banten Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;8097328.0;0;0;7547795.0;2035889.0;0;32496.0;549533.0;549533.0;0;0;-137559.0;-143865.0;-143865.0;-137559.0;0
BELL;PT Trisula Textile Industries Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;404187217742.0;186697226371.0;590884444113.0;279731191535.0;34100465358.0;313831656893.0;145000000000.0;0;7252316799.0;242614826983.0;277052787220.0;590884444113.0;204965008674.0;23213651840.0;23049137049.0;21155675513.0;21323818628.0;1889833212.0
BESS;PT Batulicin Nusantara Maritim Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;21327461587.0;547651777526.0;568979239113.0;92129728055.0;277491200677.0;369620928732.0;135000000000.0;0;27500000.0;199358310381.0;199358310381.0;568979239113.0;73280694756.0;9946844577.0;10549627885.0;10549627885.0;9946844577.0;0
BEST;Bekasi Fajar Industrial Estate Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National and Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2600730976855.0;3798746547035.0;6399477523890.0;228163127983.0;1702565110632.0;1930728238615.0;964731115000.0;0;231153572841.0;4468318662010.0;4468749285275.0;6399477523890.0;633249903310.0;380152937259.0;381180620142.0;381205195313.0;380177503903.0;-24566644.0
BEXI;Indonesia Eximbank;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;108701725.0;0;0;89762973.0;22146276.0;0;0;18938752.0;18938752.0;0;0;-4710849.0;-4694867.0;-4694867.0;-4710849.0;0
BFIN;BFI Finance Indonesia Tbk;8. Finance;82. Financial Institution;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;19089633.0;0;0;13009453.0;399178.0;0;553286.0;6080173.0;6080180.0;19089633.0;0;711682.0;609633.0;609636.0;711685.0;-3.0
BGTG;PT Bank Ganesha Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;4809743.0;0;0;3669743.0;1117506.0;0;17703.0;1140000.0;1140000.0;0;0;11841.0;13801.0;13801.0;11841.0;0
BHAT;PT Bhakti Multi Artha Tbk.;8. Finance;84. Insurance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;401007159459.0;0;0;90794998683.0;300000000000.0;0;00.00;306998706553.0;310212160776.0;0;0;2925796396.0;5810480429.0;5726597182.0;2870759989.0;55036407.0
BHIT;PT MNC Investama Tbk.;9. Trade, Services & Investment;98. Investment Company;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;18505254.0;39108245.0;57613499.0;17191092.0;11590230.0;28781322.0;6776740.0;0;3886071.0;13674150.0;28832177.0;57613499.0;7764004.0;2087823.0;2171828.0;504582.0;430814.0;1657009.0
BIIF;PT Maybank Indonesia Finance;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;7723610.0;0;0;5476021.0;32370.0;0;0;2247589.0;2247589.0;7723610.0;0;353423.0;352808.0;352808.0;353423.0;0
BIKA;PT Binakarya Jaya Abadi Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1875243362486.0;483670183162.0;2358913545648.0;643322441129.0;1101425042160.0;1744747483289.0;59228000000.0;0;161471153280.0;294269817045.0;614166062359.0;2358913545648.0;179908646522.0;-82553635471.0;-79476072602.0;-24897883269.0;-24967783429.0;-57585852042.0
BIMA;Primarindo Asia Infrastructure Tbk;4. Miscellaneous Industry;44. Footwear;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;83827868074.0;162708903701.0;246536771775.0;56494542352.0;125554336212.0;182048878564.0;130235143200.0;0;0;64487893211.0;64487893211.0;246536771775.0;49714188533.0;3048600900.0;145335537132.0;145335537132.0;3048600900.0;0
BINA;PT Bank Ina Perdana Tbk.;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;5262429.0;0;0;4041333.0;272500.0;0;844450.0;1221096.0;1221096.0;0;0;7115.00.00;13044.0;13044.0;7115.00.00;0
BIPI;PT Astrindo Nusantara Infrastruktur Tbk.;2. Mining;22. Crude Petroleum & Natural Gas Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;350474151.0;903077256.0;1253551407.0;300307848.0;589772058.0;890079906.0;418517134.0;0;86092346.0;286917730.0;363471501.0;1253551407.0;0;27436566.0;29226792.0;21369743.0;19579517.0;7857049.0
BIPP;Bhuwanatala Indah Permai Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.01;Satuan Penuh / Full Amount;984357234659.0;1180674598427.0;2165031833086.0;544025196110.0;504317650254.0;1048342846364.0;1158154237400.0;0;140797315513.0;804114245082.0;1116688986722.0;2165031833086.0;143020811191.0;4822404616.0;-3952640321.0;-7456910794.0;1372052484.0;3450352132.0
BIRD;PT Blue Bird Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;938785.0;6485519.0;7424304.0;753515.0;1262687.0;2016202.0;250210.0;0;2512774.0;5309189.0;5408102.0;7424304.0;1095464.0;315622.0;305462.0;304448.0;314565.0;1057.00.00
BISI;BISI INTERNATIONAL Tbk;1. Agriculture;11. Crops;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2319972.0;621084.0;2941056.0;560436.0;64034.0;624470.0;300000.0;0;99910.0;2316137.0;2316586.0;2941056.0;855227.0;306952.0;306757.0;306628.0;306823.0;129.00.00
BJBR;Bank Pembangunan Daerah Jawa Barat dan Banten Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;123536474.0;0;0;105920991.0;2459697.0;0;1058541.0;11992840.0;12042629.0;0;0;1564492.0;1641743.0;1635851.0;1558651.0;5841.00.00
BJTG;PT Bank Pembangunan Daerah Jawa Tengah;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;0;0;71860453318.0;0;0;64003629369.0;3643739000.0;0;3000000.0;7856823949.0;7856823949.0;0;0;1053658560.0;1397896085.0;1397896085.0;1053658560.0;0
BJTM;Bank Pembangunan Daerah Jawa Timur Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;76756313.0;0;0;66204844.0;3750593.0;0;528753.0;9021558.0;9021558.0;0;0;1376505.0;1219278.0;1219278.0;1376505.0;0
BKDP;Bukit Darmo Property Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;125127821379.0;704879030855.0;830006852234.0;177364586686.0;141250131367.0;318614718053.0;799802225200.0;0;79313728149.0;511399266198.0;511392134181.0;830006852234.0;-701965343.0;-30944840630.0;-30540331282.0;-30514925041.0;-30919890993.0;-24949637.0
